rk,is_new_month,is_new_week,is_new_year,cont_nr,ref_date,twrr_net_dly,twrr_net_wtd,twrr_net_mtd,twrr_net_ytd
2076210085,585780625,-1088387309,-947760822,Others smile local effort. Security push notice guess form. Month different plan guess identify kind,The why ,539.1543665853402,682.2676024231473,225.40648337519244,615.2456370887052
798099644,-1255680255,-22163678,724665748,"Pull miss research create leave. I money true myself professor. Social than here dog.
Ability messag",Onto mee,462.7880676582484,472.38783497807793,82.02749105390386,122.94455795589445
1675938136,1456229461,1342877681,-1240488425,"Particularly guess exist sea over.
Production animal design investment have question. Above benefit ",Would yo,717.2472830482604,532.9365935318103,101.150837639396,62.0569980754714
-771183000,-1994294400,-1620667838,2120129556,Recent who bill quite protect affect hundred. Catch old according memory.,Film beh,523.7276914354986,204.9786191584949,852.2164608320235,824.0345108638485
71892037,-1280136639,577120582,1361722916,Interview prepare per data soon chair yeah visit. Her expert economic name budget.,Many per,482.1133698540228,85.93076891567831,863.0838318007127,415.45371040236193
1047630510,1356579389,381610625,894529334,Page nearly design training turn party state role. Fly hospital general reveal power reduce accept w,Main med,171.536329099294,219.77615811186632,791.0496228352205,652.3259039413385
1021929447,-1494484291,1789222660,-457971202,"Usually strategy stop note worker. Star nothing quickly. Wrong cause better campaign think sea.
Loss",Might li,150.5465845138839,131.0200713463111,334.30065939333986,881.4629924422331
958053862,1366307520,-270797262,-783106188,"Nice reason plant despite. Air memory much security last behavior tree.
Glass produce hotel former m",Boy seni,88.38093274534589,881.9597443600029,730.9883458143178,293.8238401324246
1644254030,-1640334995,-80339762,-467530904,"Method small song. Election measure figure including.
Build assume capital.
Any they baby fact feel ",Rate dee,1.1332914562707093,0.1073006970099466,538.0840920581867,822.3656783938077
1857419608,1010603628,-1783438576,-1472988388,As store fight capital. Build poor last suddenly ok power. Big power common carry. Left main middle ,Example ,311.72969974557293,706.5412863138346,348.1603952157601,340.376441605784
-1544179569,-1504803968,1875292489,-1135283094,In job place. Would instead attack other reach. Practice service realize go prove side election.,Bring pa,845.457574119856,64.19659116600758,252.9188381315768,804.8402352479811
-955036690,-960112595,-747841802,-1594883101,"Join have because lawyer newspaper mission rather likely. However respond forward not.
Matter want r",Bank des,18.656921918878602,851.6635397657259,644.4061387867414,872.9650439815372
381040777,1936511107,-2130449944,-866927553,Offer ahead three check which hair already skill. Bar customer scientist glass environmental. Congre,Various ,695.0853441076138,621.2593335976478,682.1329265038582,643.2962637801644
-1483649214,-1208213550,761260675,-1917258592,"Feel put lay spring. Experience stop impact final consumer.
Truth no create able back she society re",Respond ,61.38629749591998,232.19633601693118,235.86510356297504,455.40149370131047
-1748267577,-1844671589,767824396,-1077601787,Language among hope me wish carry. Phone herself east senior man another loss. Difficult rate seem o,Blood ca,203.15864590599722,587.1045055282941,109.59979582154662,925.449704519058
-557085010,1372658238,1377847803,1074240616,"Professional product put since thus. Scene north he. Picture game behind.
By wonder anyone wish mayb",Game suc,824.4148971156927,433.78571101514206,242.81104602659647,157.04752155049184
1542207290,1169504698,1083763023,446099301,"Individual indeed close outside strategy team mouth reduce. Lay discussion himself week degree.
Some",Law send,31.40405742799091,882.6109845761365,783.5322505528461,308.0035759832828
999624397,1102914222,-1004985296,943381999,Report sister even. Specific position view defense. Be understand paper prevent learn let. A parent ,Decade a,56.556977307929024,403.9121020216684,882.3220419811083,743.2076873038758
917360946,-1798138450,-79542673,-1603654172,Trade receive Democrat simple. You nothing professional account make. Color during back item unit lo,Call maj,644.5820035762165,438.7039490542887,143.9880374388975,5.287324514168448
-1252734768,-1864454350,-1302908117,503756963,"Art charge agreement property item throw. Tax yourself already support firm decision.
Anything our f",Social s,717.971905792869,306.1285354580844,41.23354803719052,343.0515097855545
1078038604,-978119978,-1159939186,1897739432,"Certainly what face growth discuss official. Teacher world range your do never direction meeting.
Ba",Expect t,114.74046241790114,306.51862856970916,806.3752686514271,519.759494353176
1732665540,1875940444,504552543,433326059,About project and share. Organization become top finish TV why. Real Congress respond son. Central s,Election,680.6130995427385,508.3212638966901,121.60047261168734,548.5772209292336
-528890128,720326490,-620540137,-590554620,Cause from prepare understand score which. Draw fly short management detail. Agree new policy husban,Southern,79.53430461181605,851.4565557730986,603.7450589249416,198.67503417869986
921452279,1452704754,570944916,-1539474541,Entire produce early data role national. Pass control data teach box. Response detail real important,Himself ,400.7058748704976,19.186359347037932,550.6850195185455,657.4426786271097
1381897011,-763028749,1869052257,-1900836572,"Follow president no account ball suddenly. What product these organization memory accept.
Speech som",Vote dro,12.628244092870679,884.5401530481429,740.217894541958,138.7125960824975
-2014069186,-729235300,716205788,2081974258,"Pay half find player. Growth across toward nothing.
Position tree respond certainly TV simple draw. ",Evening ,701.5249745929735,40.385236485925006,495.9490614784952,530.2710675479527
950204233,-313864318,963999,1461999992,Many about large bring yourself think. Benefit society treat girl use. Take let discuss attorney may,Easy ind,756.6085798402459,337.6251118964067,432.28023116616913,10.034947772239459
349405285,1948393694,-1913029933,-1088485578,"Along tend ask last heavy arm. Become born or more reason listen high picture.
Night nothing kid inv",I method,850.2031361503867,861.5495490493674,242.98546791176824,601.2136298677588
-1652014737,2058449576,1942206885,-2108924801,"Everybody water gun base cold lose. Score development low reveal audience pretty each.
Community bed",Four alm,799.8845641693955,762.6829711879258,667.7751826344534,136.00449943835653
-1630578517,-1956171576,1115558247,-1558605436,Write fly need audience free contain. Now knowledge mother local same third sit. Foreign blood sport,Great bo,907.9495170757775,460.09975313973206,273.34098745196167,272.90650742482427
1238552858,-1676519929,68654966,288449705,"Claim authority of wish second modern to. Law hit hospital look get may.
Move great century now work",Color fi,365.89782659695436,27.494745450081748,302.60917963662445,564.9928335363132
-1265593822,-1441893117,1396058772,785758384,"Save run move page. That receive impact defense likely.
Beyond tree food cover hour finally machine ",Thought ,861.761818697927,365.77498589399306,890.4614578811352,352.4964572646412
-832554436,1861195057,-6167615,-2029904868,"Five question same data. Bill size heart six effect. Baby away across note coach deal.
Factor sudden",Around g,334.4935679442801,318.18276307670357,15.146639707993053,429.72346243997646
59265869,712587310,485911264,-1555263447,During seem weight return popular summer only. Question view according account officer. Board heavy ,Purpose ,81.75464687366058,789.6803507255272,748.7494820701328,419.16496787298547
-1439074147,25319191,-1907890900,-33820666,Deep structure structure company design draw often. Because deep traditional major question. General,Room goo,117.75076809773718,216.98217720831894,376.4337231174609,501.68491255612463
1757073896,678492361,-1867597078,1722828640,Believe Mr subject amount wall kid gun. Option free bank everybody campaign past night. Fear east ef,Deal com,806.1369186295714,927.3538849549292,43.386831494084774,361.1500062172193
-1104698366,-1571331963,-130373330,434014330,Thing audience fast everybody. Across reach well make TV occur happen. Keep trip special strategy se,East cla,408.31159025792516,239.97717525409192,447.1546528781412,887.1495405396721
806999477,2044036749,-431855753,1088211297,Majority free herself on item. Service then out become everything look. Prove single computer.,Magazine,922.883040437339,0.6879237599094934,340.4208583833816,634.8169480432242
1481535817,-835858896,524886345,2032411973,Week west instead line southern cut since. Recently recently think list politics. Either least enter,Piece st,1.6353793800255652,295.3801285049681,799.0944344546373,85.32865524295293
-1287944383,-241604624,-941927997,2065566158,"Child data sell fight itself hot. Alone social available never.
Involve size prepare business figure",Book sev,300.111729936684,315.13624567643876,44.96185640192246,9.217315218348837
-578445135,-1012755432,1730988870,205315114,"Beat provide enjoy test necessary. Soon build across.
After physical require financial. Suddenly bil",Administ,494.7338895988388,880.2960536867201,196.34519683735263,133.93819407822394
-1139416791,687472553,1585634346,2073299954,"Claim fall training knowledge. Truth explain summer.
Television of American become around involve. T",Site fly,131.88707974556658,624.811497594033,777.9391827789607,85.96930515216602
