id_dsf_bsm_xrate_eom,dh_sys,id_ds_vrs,cd_evn,dh_evn,curry_id,curry_name,description,termin,unit,xrate_factor,xrate_factor_yly_avg,xrate_date,factor,time_id,ref_date,dt_run,dh_uti_cre,lb_uti_cre,lb_wkf_cre,lb_ses_cre,dh_uti_upd,lb_uti_upd,lb_wkf_upd,lb_ses_upd
189,1991-10-16 01:11:52.000000,-123336533,22258,2004-10-12 09:46:58.000000,431,Wrong step another husband research relate space. Site government fire behind huge season opportunit,I,417.5032439,694.2598569,25.20431625043027800000,227.12041579100037000000,2015-08-29 00:39:12.000000,124.8283920,Upon you,1987-02-01 20:48:19.000000,2008-06-28,2007-07-17 11:38:05.000000,"Imagine information cost half. Data dream behind.
",Southern road our full so. Unit yeah society discu,Defense shake plant radio early so. Nothing operat,2012-05-03 16:25:52.000000,Behavior help design later pick bit. Same attorney,Role difference expert meeting industry TV contain,Light interesting throughout worry stuff. Mouth do
149,2014-06-20 12:56:02.000000,1887937833,15199,1975-12-16 20:22:37.000000,692,"Put remain edge large father factor recognize usually.
His term business then organization. Order st",W,441.5119387,429.0513986,624.36991374448840000000,142.32678269983361000000,1997-06-08 10:41:04.000000,317.8439925,We three,1991-04-22 07:12:38.000000,1978-07-29,1991-11-18 10:12:38.000000,College focus traditional trade. Interest election,Store once later different remain well trial. Ever,Difficult future nature put third technology this ,1981-07-28 04:24:31.000000,End before either police little. Street military e,Pm itself particular most. Mean never increase alo,Out weight animal. Citizen during go quite who bot
445,2008-03-18 08:51:32.000000,107853398,32450,2008-03-06 08:18:17.000000,441,"Grow opportunity someone. Public admit machine suffer matter.
Parent girl operation allow. Friend gr",W,855.4511606,345.8933205,605.84371567432330000000,557.30203886006940000000,1982-04-19 19:06:54.000000,374.0098503,Upon wan,1993-11-27 19:49:42.000000,2016-03-22,1979-06-05 13:20:19.000000,Close else offer risk knowledge. Speech imagine na,Around task hour bag himself sort degree. Design p,Back once mind operation serious project station. ,2016-08-05 08:41:29.000000,"Work after score beyond.
Past too should. Hundred ",Low up power former seek. Professor hear play refl,Month remain recognize per. Woman important step d
569,2018-10-17 03:48:18.000000,-1032096696,-23228,1978-05-19 03:23:12.000000,871,"Determine suffer discover treat right travel wish. Way big collection only close of.
Wind buy send. ",T,90.3750532,394.4068410,649.90829769899880000000,560.99197029588450000000,2010-11-13 14:46:33.000000,218.6250639,Citizen ,2017-03-26 13:06:45.000000,1978-09-23,2018-08-15 18:41:21.000000,Keep reason wall. Important recently which serious,Drive step tonight wear. Finally religious central,Democrat deep individual boy better. New side agai,2015-07-05 20:37:50.000000,"Issue color former. Create tough me young.
Film st",Commercial behind phone build true side political.,Boy risk ahead should performance teach. Pass youn
619,2017-03-17 16:48:16.000000,881692174,11900,1974-12-27 06:04:30.000000,714,"Simply life about leave pull behavior. Woman theory television meet. Teacher alone floor from.
Recen",O,843.7140512,51.3431385,612.56358123400540000000,214.66106365599148000000,1994-10-11 08:26:54.000000,263.6093872,Day unde,1988-02-20 20:12:12.000000,1980-04-05,1977-03-24 23:51:35.000000,Still feeling old series with back. Indeed cost by,View matter race anything through tend. Sing place,Man think attention decide current town kid. Someo,1971-10-10 22:05:05.000000,"Development easy modern top worry bill.
Environmen",People moment prepare because parent. Bill commerc,"Develop recently really. Road stay end site.
Speec"
846,1979-07-19 22:21:09.000000,240835412,14133,1994-08-10 21:47:07.000000,339,"Level reduce second. Choose always game soldier almost herself. Rather still treatment generation.
I",N,6.6263799,790.0959312,126.37602028779452000000,315.31770241993036000000,2010-09-15 06:02:01.000000,517.8822211,Amount d,2019-09-23 22:33:51.000000,2011-07-01,1978-10-18 22:35:10.000000,Former will direction war cover. Mean though autho,Example peace wind again item figure political. Go,Step according on evening involve best. Front issu,2002-07-04 18:08:05.000000,Treat foot true itself series. To spring age fear ,Everything pass night home attention we top. These,Those author enter model painting exactly scene. T
874,2002-11-19 14:04:48.000000,-307762985,-17435,1991-10-28 15:43:50.000000,476,"Road few task one wrong personal understand. Question ten create summer difference.
Probably subject",V,495.0941108,685.6371027,411.76796665011900000000,29.91560188472721000000,1989-11-02 00:35:15.000000,707.2541188,Season d,2017-09-12 11:32:07.000000,1987-07-10,2022-10-01 12:33:42.000000,Factor science hear attention. Even until civil gr,Fire option better friend. Thousand begin move fam,But consumer company well traditional. Tough autho,2016-10-09 20:48:50.000000,News plant market we whole subject. Notice treat w,Industry either manage sister resource case centur,"Establish tax idea difference.
Top scientist secur"
256,1988-09-26 17:14:41.000000,964041195,23534,2006-10-25 05:14:17.000000,260,Interview style show night. Five meet research newspaper PM. Bag side partner visit land.,S,418.5679470,228.6622850,330.47355277152803000000,811.17939993517650000000,2009-02-19 01:17:40.000000,176.4269111,Televisi,2000-02-18 06:47:11.000000,2021-06-30,1989-10-25 18:31:05.000000,Head tell true simple responsibility whose apply v,Window she education reduce difficult class likely,Store fact determine. Someone black born away ligh,1993-07-12 17:33:44.000000,Lot lead avoid plant star main. Surface each leave,Raise wait message understand brother. Serve final,"Ball begin five space. Similar couple word play.
T"
537,1974-02-23 07:03:18.000000,1301277405,-18654,2007-06-03 19:15:41.000000,282,"Party least light over close.
Fund out help check around. Product maintain a money. Apply nothing wh",U,591.6929804,680.3939097,789.59480098307460000000,145.17375174486185000000,2009-11-01 08:26:50.000000,325.2836803,Old only,1985-01-09 22:12:41.000000,1970-08-23,2000-10-04 05:47:49.000000,Education trial surface art own others. Even arriv,Create allow shake. Ten second commercial cost mid,South chair live meet. Huge arrive throughout worl,2014-09-22 04:44:14.000000,Beat level benefit for manage open. Again start pu,Rock outside behind ten relate. Painting field yea,Test stage collection size lose similar. Firm rema
517,1977-02-25 23:23:40.000000,-1739363037,7164,1995-07-30 07:33:52.000000,847,Consumer right campaign support here. Which its hour decision laugh response. Style week a away bloo,N,454.5256318,735.6446129,181.31799248356210000000,246.18897965483956000000,1989-08-07 07:38:04.000000,837.3307200,Surface ,2000-03-14 12:51:45.000000,1987-02-22,2018-05-10 08:07:07.000000,Student western phone large challenge prepare memb,Speak while religious simple dream yard region int,Four practice set wish. Lead eight west poor. Note,1971-09-30 06:06:55.000000,Interesting spend food politics fast decision lear,Safe health on ground country. Gun tend product ow,Professional fear face second easy. Standard occur
742,2003-11-21 01:13:12.000000,-1233732616,-27227,2012-09-14 06:40:18.000000,555,"Right your she everyone. National rule particularly thank condition affect reach.
Bill large involve",T,522.8378857,496.8491431,208.38441020191405000000,536.83495636183800000000,1972-11-29 20:50:39.000000,634.3988128,Fish con,1994-11-06 14:19:35.000000,2019-07-01,2006-12-12 14:01:38.000000,Either report light. Age right rise education unit,Impact understand view order. Audience recognize g,Pressure me less gun short school. Yet radio diffe,2016-02-21 19:42:41.000000,Themselves as dark alone one. Stuff business help ,Fly believe a different teacher pass. Man energy p,They newspaper at at open station stand. Tonight f
211,1989-03-06 06:11:05.000000,-70130596,13051,1994-04-14 03:09:46.000000,306,Mention clearly candidate. Mention about north have conference wrong certain. Card significant visit,E,114.7418049,483.6362638,278.32694129858544000000,161.95035129383237000000,1992-02-11 12:04:45.000000,456.2157740,Rate rel,1981-04-07 02:35:54.000000,1978-06-24,1986-10-21 23:51:33.000000,Thought wide long never gas yeah mention statement,School seat reach shake yes. Tend carry data any. ,Lead effort chance condition system building anima,1976-04-04 18:24:50.000000,Laugh pattern thought another fast. Include single,Few law home include bag author first talk. Accept,Dog few give consider war. Beyond fly nice school 
387,1982-06-19 11:40:48.000000,-2125113584,4264,2011-08-04 03:17:36.000000,467,Song school over century material. Yard very public future deal water truth. Level tend message enti,P,783.2199083,245.4814482,611.01853548060380000000,498.42045066082770000000,2013-01-20 17:53:22.000000,708.8304166,Yet car ,1990-12-10 09:23:19.000000,1980-10-01,1979-12-15 10:37:19.000000,Beautiful security difficult lose break. Goal agre,Thousand raise article still. Real yeah child dete,Article front town use walk nature minute. Respons,2000-11-12 23:02:31.000000,Sport card everybody true really last she. Half mo,Guess light available nature into answer son. Stan,Good customer practice end room. Focus floor netwo
314,2012-05-05 22:45:10.000000,-1589009561,8649,1997-08-25 06:20:38.000000,186,Hair tell including herself walk. Other resource fear board appear until experience.,C,154.2202312,298.2693999,357.50105040820887000000,891.72558674189160000000,1981-06-19 05:05:10.000000,204.9339692,Born sta,1997-03-09 00:15:32.000000,1987-09-27,1989-10-17 11:13:01.000000,Six money store individual various national deal. ,Student nation fire base ability state. Likely ski,Enter in should arrive. Staff loss forget moment i,1982-06-11 17:38:15.000000,Far necessary board decision stage really. Exist m,That analysis knowledge professor you director. Co,Article coach become quickly likely agree very. Ga
78,1988-01-30 16:55:36.000000,1128897870,-21364,1975-10-28 10:08:50.000000,885,"Position religious meet. About turn brother their black list service. Scene road edge.
Check lawyer ",D,816.8268483,832.5398037,31.78429379034034000000,161.05613699507500000000,2010-03-24 14:27:35.000000,535.8705818,By again,1984-06-15 22:44:44.000000,2009-06-22,2011-06-08 11:26:36.000000,Left soon candidate. Between long fight remember s,Ten simple act reflect. Mrs half sense use mention,Why heart event have. Party probably course reveal,1993-07-16 03:12:57.000000,Staff ago evening catch crime you. Energy shake ad,Risk building site paper fall range.,These husband treatment church trip something trou
819,1992-08-22 07:44:39.000000,-123519988,-10354,1993-05-20 01:04:42.000000,759,Include five often her ready claim Mr hundred. Reflect indicate place choose Congress.,B,447.4808614,494.4832669,63.10559757593268400000,283.33791059557666000000,2021-10-14 21:13:08.000000,800.1102691,The auth,2003-05-21 22:14:31.000000,2012-02-03,1973-04-26 17:19:43.000000,Recognize world study impact. Son answer road orde,Its deep stop north total. Tough treatment will. O,Base design call need easy level. Simple cold esta,1988-10-27 01:49:47.000000,Officer notice both pattern. These bill century ec,"Offer listen international answer.
Visit hot cold.",Respond series success sense door degree. Agent ar
545,1994-01-02 15:16:56.000000,-370498873,-15895,1977-11-04 13:18:09.000000,863,Image computer price individual bring particular. Action matter myself difficult.,T,593.3064294,538.5219730,344.64421515887500000000,586.87617052962870000000,1984-02-25 20:57:01.000000,756.7647208,Decade e,2022-08-26 03:31:14.000000,2016-07-13,2006-02-18 02:45:43.000000,Best ten structure present. According might mornin,Poor fly ability moment trouble great hard. Enter ,"Address shoulder answer. Rest others world.
Tax so",2016-11-06 03:10:29.000000,Center out itself. Early energy program. Carry sta,Whose ask clear Republican. Ok owner themselves wi,"Win room section event adult pretty.
Drop determin"
445,2011-08-20 10:36:07.000000,-1050349748,15558,1999-05-26 16:41:58.000000,421,Know relationship industry hundred seek manage. Writer baby home anything short able result. Educati,R,140.9483496,457.9402900,46.11964271186741000000,487.29151630626274000000,2001-05-27 08:27:14.000000,56.4717646,Cup man ,1979-08-19 20:10:14.000000,1984-03-30,2013-07-10 06:01:32.000000,"Number environment building fine establish scene.
",Us speak produce want wide image. Indeed term boy ,Challenge region suddenly into argue. Keep able wi,2007-03-23 09:04:16.000000,Strong grow life western almost site. As itself wo,Rate world most above all. Need however identify s,Ready natural Mr method own stay say hundred. Thei
325,2013-03-23 07:14:04.000000,1529261488,-23130,2021-09-15 03:15:58.000000,19,"Own buy interest technology forget well process. Plant stand around out country much agree second.
S",L,795.8667955,727.4096614,431.99903252047380000000,802.73505908798020000000,2004-08-24 06:37:55.000000,203.5563782,Miss adm,2004-10-09 05:27:23.000000,2015-02-05,1986-03-01 10:06:01.000000,"Government plan wonder future. Fill into her.
Up b",Music support check road ahead. They buy Mrs room ,Maybe what choose same coach room anything. Includ,2012-07-16 06:38:16.000000,World describe between who read available resource,Student loss which. Direction election couple four,Exactly north central training. Owner think nearly
